Alignment,Cosine similarity,UMBC,Ridge 3 combined,y
0.545454545455,0.182574185835,0.47965208,2.54099832652,0.4
0.533333333333,0.632455532034,0.60558414,3.02543985104,4.6
0.153846153846,0.142857142857,0.22074217,1.2167493074,1.4
0.5,0.251976315339,0.58923686,2.86279714342,4.2
0.615384615385,0.668153104781,0.63095653,3.2123535684,4.6
0.545454545455,0.571428571429,0.5039994,2.69245209578,2.2
0.857142857143,0.3585685828,0.8927691,4.3063631713,4.6
0.333333333333,0.369274472938,0.40824497,2.08941346583,2.6
0.909090909091,0.866025403784,0.9166667,4.53902090732,3.0
0.6,0.4,0.6319071,3.14852305098,3.6
0.777777777778,0.625,0.673024,3.53457652735,2.2
0.769230769231,0.625,0.8417327,4.0827305485,4.8
0.4,0.333333333333,0.28381,1.74951708491,0.8
0.0,0.0,0.0,0.279484452768,0.0
0.363636363636,0.0,0.37683767,1.9537934854,1.4
0.909090909091,0.77151674981,0.9166667,4.52178995122,4.4
0.545454545455,0.629940788349,0.55,2.85532097434,1.4
0.5,0.507092552837,0.60614026,2.96523809648,3.6
0.181818181818,0.0,0.23480378,1.27011148574,0.4
0.833333333333,0.555555555556,0.6568599,3.53374264566,3.2
0.533333333333,0.353553390593,0.6161714,3.0096197633,2.8
0.6,0.5,0.47959605,2.66280806194,1.2
0.375,0.369274472938,0.44494897,2.25983668518,4.2
0.842105263158,0.720576692123,0.7969093,4.0375188621,4.2
0.444444444444,0.308606699924,0.52439237,2.59326398444,2.4
0.833333333333,0.77151674981,0.8847844,4.32724416194,4.6
0.933333333333,0.801783725737,0.88813376,4.46140064353,5.0
0.4,0.5,0.32383394,1.91233004014,0.8
0.142857142857,0.117851130198,0.25627473,1.31683745374,0.6
0.6,0.36514837167,0.9700791,4.26106869891,4.2
0.545454545455,0.333333333333,0.6524043,3.14006519417,3.4
0.533333333333,0.426401432711,0.64093465,3.10483496904,3.4
0.153846153846,0.0,0.224594,1.20344782179,0.6
0.8,0.666666666667,0.51315504,3.03934309009,1.4
0.727272727273,0.169030850946,0.64443284,3.29747299186,3.6
0.8,0.666666666667,0.68602026,3.61129720915,4.0
0.461538461538,0.0,0.5516864,2.64740040392,3.2
0.545454545455,0.462910049886,0.44371858,2.47321744655,3.0
0.727272727273,0.617213399848,0.7894191,3.85889810608,4.0
0.0,0.0,0.0,0.279484452768,1.8
0.769230769231,0.68041381744,0.7911919,3.92561080373,3.8
0.461538461538,0.235702260396,0.40980977,2.22095091116,3.2
0.6,0.6,0.68912566,3.37430472676,1.6
0.909090909091,0.866025403784,0.8333333,4.26329811366,3.4
1.0,0.68041381744,0.90201795,4.5635813409,5.0
0.75,0.5,0.75,3.73382008486,3.8
0.545454545455,0.6,0.64205444,3.15443997072,2.4
0.5,0.534522483825,0.7543212,3.46052112234,1.6
0.333333333333,0.133630620956,0.25251868,1.53120349339,2.0
0.666666666667,0.403603676398,0.6644591,3.33525475449,4.6
0.5,0.5,0.25483927,1.8016056172,1.6
0.363636363636,0.272165526976,0.38310802,2.02416162701,4.0
0.0,0.154303349962,0.032061093,0.413696870037,0.0
0.0,0.2,0.055699922,0.500241455223,0.0
0.4,0.4,0.2,1.48437214294,0.4
0.666666666667,0.436435780472,0.6986431,3.45434435701,4.2
0.4,0.353553390593,0.50271595,2.47749137691,1.6
0.8,0.673575314055,0.8250662,4.07261405609,5.0
0.5,0.5,0.34773862,2.10897899104,1.0
0.75,0.75,1.0,4.60656816996,4.8
0.8,0.645497224368,0.8090382,4.01446344088,4.0
1.0,0.545454545455,0.9431782,4.6751610894,5.0
0.4,0.5,0.38349426,2.10972640344,0.6
0.5,0.400891862869,0.55078274,2.76271561703,1.8
0.5,0.267261241912,0.31239069,1.94959105351,3.4
0.769230769231,0.645497224368,0.76138794,3.82063326492,2.8
0.75,0.6,0.5901608,3.22319692516,3.4
0.769230769231,0.544331053952,0.76131433,3.80194494941,3.2
1.0,0.4472135955,0.85430974,4.36321317015,5.0
0.666666666667,0.721687836487,0.7931246,3.81896011677,2.2
0.8,0.755928946018,0.66964287,3.57338424522,2.4
0.166666666667,0.0,0.20307522,1.14732057294,0.4
1.06666666667,0.824957911384,0.90178317,4.66752884346,4.6
0.909090909091,0.68041381744,0.92530257,4.53375318284,4.8
0.181818181818,0.387298334621,0.023153555,0.640443349319,0.4
0.4,0.36514837167,0.3362854,1.928941477,3.0
0.181818181818,0.0,0.26200745,1.36011947641,0.4
0.571428571429,0.3585685828,0.5221981,2.74439074616,2.4
0.2,0.154303349962,0.27608657,1.45620932373,0.4
0.333333333333,0.0,0.045011453,0.82026664428,1.0
0.363636363636,0.462910049886,0.36666667,2.00453943164,2.8
0.0,0.338061701891,0.0,0.341120356982,0.0
0.166666666667,0.12598815767,0.23566723,1.27812715253,0.0
0.923076923077,0.935414346693,0.73162735,3.95587912359,3.8
0.545454545455,0.5,0.675,3.24521383927,5.0
0.285714285714,0.22360679775,0.16666667,1.20757287814,1.8
0.166666666667,0.142857142857,0.15237315,1.00561003387,3.2
0.545454545455,0.503952630679,0.6226868,3.07284732736,1.6
0.363636363636,0.338061701891,0.39975736,2.09126310043,1.8
0.0,0.154303349962,0.05523557,0.490373587176,0.4
0.857142857143,0.668153104781,0.9188635,4.44914485573,4.6
0.363636363636,0.377964473009,0.45005152,2.26494505453,0.0
0.2,0.0,0.27813494,1.43485389332,1.0
0.428571428571,0.327326835354,0.5549454,2.67910726807,1.0
0.666666666667,0.141421356237,0.6470683,3.22991285671,3.0
0.615384615385,0.762770071396,0.32062694,2.20282579551,1.4
0.6,0.282842712475,0.59793305,3.01475381306,1.4
0.363636363636,0.462910049886,0.28117308,1.72166928024,0.8
0.769230769231,0.267261241912,0.77380955,3.79277174633,5.0
0.727272727273,0.596284794,0.71805215,3.61895262299,3.8
0.807692307692,0.369800130817,0.59821427,3.27569373306,5.0
0.705882352941,0.32025630761,0.5473357,2.97863644092,4.6
0.666666666667,0.589255650989,0.63608825,3.27523328903,3.8
0.222222222222,0.36514837167,0.2844972,1.54860251037,1.2
0.5,0.288675134595,0.408463,2.27136691995,2.8
0.142857142857,0.119522860933,0.20699482,1.1540912431,0.4
0.307692307692,0.133630620956,0.3747947,1.90563197604,1.6
0.6,0.182574185835,0.6284239,3.09735689596,1.8
0.727272727273,0.53033008589,0.80788195,3.90414490724,4.2
0.2,0.142857142857,0.2921998,1.50743580934,0.2
0.625,0.4,0.5837806,3.01867736011,4.0
0.4,0.316227766017,0.4279593,2.2233409637,1.0
0.0,0.166666666667,0.041778963,0.448104201486,0.4
0.5,0.6,0.20117085,1.64226662527,1.8
0.0,0.0953462589246,0.05469701,0.477842526272,0.2
0.5,0.462910049886,0.5164391,2.66039106216,1.8
0.533333333333,0.603022689156,0.3251087,2.09207269202,0.6
0.461538461538,0.272165526976,0.50024384,2.52681552098,1.4
0.615384615385,0.272165526976,0.66541016,3.2541522559,3.8
0.705882352941,0.7,0.7689705,3.78118847473,4.2
0.666666666667,0.676123403783,0.79437184,3.81477944939,2.2
0.8,0.666666666667,0.5996332,3.32547085958,2.6
0.6,0.338061701891,0.3416023,2.17670733262,2.0
0.588235294118,0.210818510678,0.6237062,3.07306698102,4.2
0.4,0.597614304667,0.625,2.92658659488,1.0
0.363636363636,0.166666666667,0.36666667,1.95052790448,2.0
0.833333333333,0.455842305839,0.76255524,3.86527387334,5.0
0.6,0.4472135955,0.6651329,3.26706433963,3.8
0.666666666667,0.617213399848,0.73088634,3.5939862663,4.0
0.166666666667,0.142857142857,0.19330487,1.14103962378,0.2
0.470588235294,0.100503781526,0.45437762,2.35440024705,1.4
0.909090909091,0.857142857143,0.8227914,4.22679895724,5.0
0.5,0.377964473009,0.59594166,2.90795146519,4.0
0.4,0.387298334621,0.5581729,2.66713259988,2.4
0.714285714286,0.57735026919,0.5876039,3.16862308383,4.6
0.333333333333,0.3585685828,0.36666667,1.94989264195,2.0
0.142857142857,0.0,0.12078862,0.847071716822,1.0
0.740740740741,0.169030850946,0.51770043,2.89398964693,2.8
0.444444444444,0.4472135955,0.46597016,2.42523513169,0.6
0.4,0.5,0.4212069,2.2345051171,0.4
0.666666666667,0.571428571429,0.7107417,3.51898672568,4.2
0.833333333333,0.707106781187,0.92095226,4.43516838727,3.6
0.857142857143,0.375,0.8688312,4.23015633874,4.2
0.333333333333,0.462910049886,0.23365605,1.5288279662,2.2
0.714285714286,0.0,0.5561857,2.9594072545,2.8
0.307692307692,0.144337567297,0.31074998,1.69568118227,1.0
0.857142857143,0.836660026534,0.8888063,4.38041790202,3.8
0.615384615385,0.68041381744,0.53022593,2.88130455683,3.0
0.727272727273,0.683763458758,0.8333333,4.01632924484,4.6
0.166666666667,0.327326835354,0.090302944,0.833872935245,0.4
0.545454545455,0.0,0.38551494,2.19624232022,3.0
0.428571428571,0.319801074533,0.046198383,0.994458721442,0.6
0.6,0.507092552837,0.63798356,3.18815332817,2.8
0.777777777778,0.848528137424,0.95454544,4.50679229425,4.4
0.625,0.727606875109,0.71442634,3.51067088014,4.4
0.181818181818,0.0,0.14076605,0.958971587148,0.0
0.142857142857,0.0,0.27192226,1.34712319002,0.4
0.181818181818,0.316227766017,0.114690684,0.930351892131,0.0
0.5,0.169030850946,0.58455807,2.83219382875,3.6
0.833333333333,0.471404520791,0.70784557,3.68709490733,3.4
0.0,0.0,0.0,0.279484452768,0.0
0.25,0.0,0.258352,1.42817677206,1.2
0.8,0.666666666667,0.9475452,4.47659716173,1.8
0.75,0.534522483825,0.6396665,3.37505703643,3.6
0.615384615385,0.428571428571,0.653733,3.24403252955,3.0
0.307692307692,0.400891862869,0.40220913,2.04506476293,1.4
0.714285714286,0.666666666667,0.7557035,3.74109363108,4.8
0.75,0.8,0.6666667,3.51279406109,1.4
0.4,0.2,0.32326192,1.8557409752,3.6
0.166666666667,0.251976315339,0.29207078,1.48771828105,0.0
0.545454545455,0.68041381744,0.36666667,2.25793364112,2.0
0.5,0.408248290464,0.54607046,2.74846546807,2.0
0.571428571429,0.64051261522,0.46442574,2.60464546973,3.0
0.125,0.241746889208,0.18911497,1.09622458347,1.6
0.0,0.133630620956,0.058595173,0.497720325575,0.0
0.266666666667,0.335410196625,0.16666667,1.20556537413,1.0
0.545454545455,0.516397779494,0.46666667,2.55889708475,0.8
0.857142857143,0.629940788349,0.6275563,3.47833828138,3.6
1.0,0.117851130198,1.0,4.7852044438,5.0
0.6,0.666666666667,0.2897582,2.06508400687,0.6
0.909090909091,0.801783725737,0.7891032,4.10524263315,4.2
0.307692307692,0.222222222222,0.36716622,1.89654399682,1.8
0.833333333333,0.881917103688,0.887913,4.35772402373,4.4
0.222222222222,0.0,0.16934134,1.10101528459,0.6
1.0,0.375,1.0,4.83208820206,5.0
0.142857142857,0.0,0.21804771,1.16887003543,0.8
0.769230769231,0.369274472938,0.6761035,3.48809378576,4.6
0.8,0.338061701891,0.5731218,3.17784162443,4.0
0.666666666667,0.428571428571,0.5893293,3.09122713035,2.0
0.545454545455,0.462910049886,0.60892355,3.01982631952,3.4
0.888888888889,0.57735026919,0.8,4.07662878792,3.4
0.25,0.111111111111,0.31109363,1.62293940763,1.4
0.5,0.433012701892,0.5802964,2.86622292272,3.4
0.461538461538,0.428571428571,0.55484843,2.73600029053,3.8
0.75,0.572077553547,0.763922,3.79302468585,4.8
0.833333333333,0.68041381744,0.86676043,4.25099875736,4.6
0.769230769231,0.353553390593,0.7013144,3.56864206563,4.0
0.461538461538,0.589255650989,0.3535835,2.09937706066,1.8
0.857142857143,0.666666666667,0.645412,3.54411283184,5.0
0.153846153846,0.111803398875,0.21959372,1.20728770028,0.6
0.705882352941,0.739600261634,0.8587898,4.08559095448,2.8
0.666666666667,0.703526470681,0.6434869,3.32054700989,5.0
0.545454545455,0.338061701891,0.55,2.80210515216,0.2
0.4,0.375,0.50031763,2.47346630258,3.8
0.9375,0.794117647059,0.9109639,4.54043854853,4.4
0.461538461538,0.267261241912,0.4303844,2.29477946994,3.6
0.8,0.547722557505,0.60466313,3.32042717844,4.0
0.470588235294,0.4,0.3203747,1.96563327705,0.8
0.375,0.341881729379,0.48517054,2.38792233738,1.2
0.166666666667,0.0,0.25694415,1.32555513281,0.4
0.25,0.105409255339,0.36332557,1.79471813566,1.6
0.25,0.22360679775,0.27131858,1.51184723628,0.8
0.181818181818,0.375,0.25216725,1.39593204203,0.6
0.666666666667,0.258198889747,0.70238096,3.43421529478,3.5
0.4,0.308606699924,0.41397044,2.17566694609,1.2
0.142857142857,0.106600358178,0.1827818,1.07162227936,0.4
0.0,0.0,0.02342675,0.356995858235,0.2
0.6,0.338061701891,0.44786805,2.52830572486,2.4
0.5,0.67082039325,0.74595267,3.45768244516,3.6
0.5,0.0,0.60271114,2.86143841068,4.4
0.857142857143,0.50251890763,0.9277277,4.4482749069,4.6
0.75,0.2,0.77517897,3.76243257059,5.0
0.615384615385,0.5,0.49972558,2.74749562583,2.8
0.363636363636,0.308606699924,0.40477684,2.10250062866,2.0
0.769230769231,0.755928946018,0.70813614,3.66457465821,4.0
0.181818181818,0.0,0.19177471,1.12774245496,0.4
0.545454545455,0.668153104781,0.37330133,2.27765015636,2.2
0.666666666667,0.75,0.6403945,3.31878839795,1.8
0.666666666667,0.571428571429,0.63975775,3.28412419758,4.0
0.545454545455,0.507092552837,0.6047204,3.01397489812,0.8
0.0,0.154303349962,0.17229462,0.877683456799,0.0
0.307692307692,0.377964473009,0.006798019,0.732599380254,0.0
0.266666666667,0.392837100659,0.43967766,2.11933904302,2.2
0.666666666667,0.714285714286,0.5048362,2.86375911777,2.33
0.166666666667,0.144337567297,0.13317709,0.942366502349,1.0
0.833333333333,0.428571428571,0.6798721,3.58673050975,4.2
0.533333333333,0.22360679775,0.5245765,2.68287033221,3.0
0.714285714286,0.666666666667,0.34492368,2.38195840379,2.6
0.333333333333,0.0,0.43616152,2.1144534795,1.0
0.166666666667,0.154303349962,0.2453126,1.31520297464,0.0
0.857142857143,0.67082039325,0.93611026,4.5066950122,2.8
0.833333333333,0.836660026534,0.8615956,4.26239707225,3.6
0.375,0.426401432711,0.47924462,2.38372517445,3.2
0.75,0.597614304667,0.73971826,3.71759837403,3.8
0.727272727273,0.77151674981,0.564726,3.14359540243,3.2
0.545454545455,0.57735026919,0.6525654,3.18508774589,4.8
0.8,0.666666666667,0.866495,4.20842872542,3.4
0.461538461538,0.408248290464,0.48498747,2.50114802246,1.4
0.769230769231,0.534522483825,0.7995075,3.92652526583,3.6
0.533333333333,0.119522860933,0.71635014,3.29840945417,1.6
0.25,0.377964473009,0.26666668,1.52459834747,1.6
0.2,0.160128153805,0.25834018,1.39855434673,0.8
0.4,0.36514837167,0.7844632,3.41181431157,1.0
0.0,0.117851130198,0.32918853,1.39014774554,0.0
0.714285714286,0.778498944162,0.8387134,4.0361354942,3.8
1.07692307692,0.762770071396,0.89359444,4.64115390247,5.0
0.5,0.308606699924,0.45123297,2.41651262626,0.0
0.333333333333,0.308606699924,0.47998935,2.31573096937,0.0
0.166666666667,0.0,0.06502766,0.690566631529,0.0
0.6,0.6,0.75,3.57571788267,2.2
0.714285714286,0.8,0.6576047,3.44082651691,2.4
0.363636363636,0.408248290464,0.42447555,2.18584397736,0.4
0.8,0.755928946018,0.83628404,4.1247450313,4.2
0.8,0.569802882298,0.81735355,4.02817549403,2.6
0.6,0.666666666667,0.5117494,2.79957982526,3.0
0.181818181818,0.527046276695,0.05334512,0.765816350474,1.8
0.615384615385,0.533001790889,0.5722146,2.99335487002,2.0
0.727272727273,0.77151674981,0.65,3.42573900279,3.8
0.428571428571,0.5,0.36046594,2.06712076667,0.8
0.727272727273,0.462910049886,0.56172335,3.07739499667,2.6
0.571428571429,0.559016994375,0.6587981,3.2329012357,4.0
0.8,0.746202507245,0.8145117,4.05093418547,5.0
0.461538461538,0.319801074533,0.5601222,2.73361828961,3.4
0.909090909091,0.925820099773,0.9276186,4.58615899638,4.4
0.857142857143,0.73029674334,0.87329185,4.30969338368,5.0
0.833333333333,0.5,0.367048,2.56472148214,5.0
0.461538461538,0.353553390593,0.219858,1.61394981225,2.0
0.833333333333,0.400891862869,0.5043916,3.001076711,2.8
0.571428571429,0.617213399848,0.7739767,3.62459976898,1.8
0.5,0.547722557505,0.55291027,2.7965253007,1.4
0.153846153846,0.105409255339,0.20527819,1.15875653347,0.2
0.428571428571,0.387298334621,0.0,0.853909676282,0.4
0.615384615385,0.617213399848,0.9285714,4.18777581978,4.33
0.8,0.67082039325,0.8007664,3.99171173432,4.4
0.666666666667,0.75,0.5,2.85426920451,3.0
0.333333333333,0.142857142857,0.4330911,2.13034039361,2.4
0.333333333333,0.285714285714,0.45706153,2.2356965806,0.6
0.833333333333,0.668153104781,0.7018626,3.70317071849,4.6
0.5,0.433012701892,0.57522494,2.84944313071,0.4
0.888888888889,0.676123403783,0.675,3.68105339074,4.8
0.857142857143,0.755928946018,0.90793437,4.42898738142,5.0
0.375,0.4472135955,0.3132693,1.83836197085,0.4
0.75,0.75,0.75,3.77940045071,3.0
0.597014925373,0.111803398875,0.275916,1.91461209861,3.6
0.769230769231,0.377964473009,0.65108836,3.40691129409,3.0
0.833333333333,0.617213399848,0.7922512,3.99294944537,3.2
0.25,0.333333333333,0.36341804,1.83657953991,0.8
0.333333333333,0.142857142857,0.41990438,2.08670987718,0.8
0.2,0.267261241912,0.20770459,1.25055050616,1.0
0.571428571429,0.471404520791,0.5423247,2.83155545478,2.2
0.25,0.182574185835,0.4602138,2.12935822364,0.4
0.5,0.408248290464,0.40417054,2.27896533532,1.4
1.05882352941,0.824957911384,0.80745804,4.3462179362,5.0
0.545454545455,0.625,0.5466131,2.84321402518,2.0
0.470588235294,0.421637021356,0.4452335,2.38269484575,2.2
0.8,0.824957911384,0.91149133,4.38616666345,5.0
0.666666666667,0.8,0.5,2.86338527768,2.8
0.307692307692,0.0,0.2751667,1.55163198354,1.2
0.615384615385,0.400891862869,0.6991404,3.38922409261,3.4
0.428571428571,0.353553390593,0.51275563,2.5442968687,1.8
0.5,0.273861278753,0.49935982,2.56941369722,3.4
0.181818181818,0.369274472938,0.26713204,1.44440172041,2.0
0.266666666667,0.348155311911,0.37032998,1.88174394471,1.4
0.428571428571,0.4472135955,0.45055178,2.35556106739,3.0
0.428571428571,0.25,0.5705454,2.71662419197,1.2
1.0,0.816496580928,0.83801657,4.37663264739,4.6
0.461538461538,0.534522483825,0.0569035,1.10778155374,0.4
0.363636363636,0.154303349962,0.24001698,1.52923166561,0.6
0.75,0.73029674334,0.75653166,3.79741923735,5.0
0.375,0.209656967344,0.44331563,2.22533080349,2.6
0.25,0.173421993905,0.39360723,1.90731036424,1.0
0.727272727273,0.462910049886,0.8150204,3.91547156923,4.6
0.909090909091,0.925820099773,0.9230572,4.57106682504,4.6
0.461538461538,0.400891862869,0.34986117,2.05271833429,1.6
0.5,0.272165526976,0.5469701,2.72663127215,3.8
0.933333333333,0.444444444444,0.6374421,3.56679382828,5.0
0.266666666667,0.25,0.47295192,2.20339034881,2.2
0.8,0.833333333333,0.8266547,4.10699719565,5.0
0.615384615385,0.666666666667,0.52120614,2.84895463969,2.0
0.75,0.7,0.77793443,3.86271021255,4.0
0.0,0.0,0.375,1.52023603164,0.0
0.428571428571,0.267261241912,0.6592805,3.01336652799,2.4
0.8,0.474341649025,0.6816231,3.56168347525,4.2
0.333333333333,0.353553390593,0.38793498,2.01934810267,2.4
0.307692307692,0.377964473009,0.36096692,1.90442770853,2.2
0.769230769231,0.5,0.8189093,3.98442524668,5.0
0.0,0.169030850946,0.45513898,1.81620749298,0.0
0.235294117647,0.100503781526,0.36387378,1.77834992773,0.2
1.0,0.285714285714,1.0,4.81580949997,5.0
0.823529411765,0.858116330321,0.8263889,4.13829651317,5.0
0.266666666667,0.125,0.33281946,1.71694797656,1.0
0.5,0.462910049886,0.6033167,2.94784044715,1.4
0.75,0.625,0.6571532,3.44941076461,5.0
0.769230769231,0.714285714286,0.81666666,4.01607397405,2.8
0.444444444444,0.338061701891,0.48649207,2.47323464466,2.4
0.0,0.119522860933,0.011876492,0.340571438886,0.0
0.8,0.666666666667,0.719747,3.72288789156,4.4
0.666666666667,0.714285714286,0.58655584,3.13414251071,2.8
0.714285714286,0.534522483825,0.693661,3.5117226974,4.2
0.166666666667,0.154303349962,0.19176745,1.13803969623,0.0
0.363636363636,0.182574185835,0.45072183,2.23153904661,0.2
0.545454545455,0.707106781187,0.46327975,2.58246122546,1.6
0.0,0.133630620956,0.07165004,0.540914583821,0.2
0.307692307692,0.251976315339,0.42332196,2.08776966813,1.0
0.461538461538,0.377964473009,0.54906315,2.70763196888,1.4
0.333333333333,0.272165526976,0.37355605,1.95693420134,0.4
0.142857142857,0.327326835354,0.41653946,1.88529261561,1.4
0.0,0.22360679775,0.0,0.320252771364,0.0
0.666666666667,0.75,0.6531264,3.36091406469,3.0
0.0,0.0,0.05333227,0.45594338132,0.6
0.923076923077,0.668153104781,0.8586527,4.32743673904,4.2
0.8,0.316227766017,0.8613684,4.1275739601,3.0
0.545454545455,0.617213399848,0.64002734,3.15087133623,5.0
0.333333333333,0.239045721867,0.46204802,2.24368655399,2.4
0.75,0.8,0.75,3.78851652389,1.8
0.307692307692,0.210818510678,0.34798533,1.8310016033,0.4
0.571428571429,0.727272727273,0.29681742,2.0659029332,2.2
0.5,0.433012701892,0.56975967,2.83136035103,1.6
0.181818181818,0.267261241912,0.27936625,1.46628149317,0.4
0.222222222222,0.273861278753,0.3232646,1.66022748136,2.0
0.545454545455,0.316227766017,0.45,2.46725726932,3.2
0.153846153846,0.125,0.2514661,1.3151489394,0.2
0.285714285714,0.239045721867,0.41297144,2.02532914474,1.0
0.363636363636,0.377964473009,0.43056816,2.20048102871,1.8
0.615384615385,0.762770071396,0.32062694,2.20282579551,2.8
0.6,0.6,0.75455236,3.59078014363,3.8
0.125,0.105409255339,0.07411439,0.690868236658,0.0
0.5,0.144337567297,0.5084381,2.57583578525,3.6
0.0,0.0,0.22489116,1.02357528435,0.0
